ID,message,sentence,filename,file_path,duration
26687,avenue gban-nukun-atɔɔn prud'homme havette kanɖe-atɔɔn kanwe ɛnɛ etain,trente-sept avenue prud'homme havette cinquante-cinq quatre cents étain,26687,/users/fkponou/data/for_asr/fongbe_one/26687.wav,8.11
26689,amɔ un wa tɔn,mais je m'y suis présenté,26689,/users/fkponou/data/for_asr/fongbe_one/26689.wav,4.69
26690,un na gɔ hwɛjijɔ ɖevo bɔ mi ɖo na hɛn ayixa do ji,j'ajouterai un autre argument auquel nous devons être sensibles,26690,/users/fkponou/data/for_asr/fongbe_one/26690.wav,5.8
26691,un ɖo xwe ayizɛn nɔ ce kpla mi do kɛkɛvi mɛ yi axi toxo ɔ tɔn mɛ,j'avais six ans ma mère m'emmenait dans une carriole au marché de la ville,26691,/users/fkponou/data/for_asr/fongbe_one/26691.wav,9.39
26694,un mɔ tɔjihun tɔn e gba lɛɛ ɖo gbɛ ce bi mɛ,j'ai vu toute ma vie ses naufrages,26694,/users/fkponou/data/for_asr/fongbe_one/26694.wav,6.49
26695,e sɔ xo ɔ jo nu mɛɖaxo patrick mennucci,la parole est à monsieur patrick mennucci,26695,/users/fkponou/data/for_asr/fongbe_one/26695.wav,5.89
26697,e xɔ viwun kpɛvi ɖe ɖo kɔfu blublu mɛ,il acheta une petite vierge en pâte bleue,26697,/users/fkponou/data/for_asr/fongbe_one/26697.wav,4.52
26698,amlɔ tɔn ɖo na ko gɔngɔn ɖo ahan elɔ sin ɖagbe wɛ nyi acɛ,son sommeil a dû être profond car la vertu de cette liqueur est souveraine,26698,/users/fkponou/data/for_asr/fongbe_one/26698.wav,5.55
26702,fantine jo eɖee do bɔ e lɛ jɛ adɔgo ji,fantine se laissa retomber sur l'oreiller,26702,/users/fkponou/data/for_asr/fongbe_one/26702.wav,6.97
26703,ali e ji e nɔ gbɔn bo nɔ yi robion e,route de gordes à robion,26703,/users/fkponou/data/for_asr/fongbe_one/26703.wav,4.78
26705,a lin ɖɔ nɔvi tɔn wɛ a,vous pensez que c'est sa soeur,26705,/users/fkponou/data/for_asr/fongbe_one/26705.wav,2.73
26710,nu e wu e ɖo cice mɛ e nɛ,telle est la raison d'être du cice,26710,/users/fkponou/data/for_asr/fongbe_one/26710.wav,3.33
26713,nu e wu mi na sɔ vo nu sɛn elɔ e nɛ,c'est pourquoi nous voterons contre cette proposition de loi,26713,/users/fkponou/data/for_asr/fongbe_one/26713.wav,7.08
26714,nu enɛ ɔ bi wɛ nyi nujlɛdonuwu,tout cela est aléatoire,26714,/users/fkponou/data/for_asr/fongbe_one/26714.wav,2.79
26715,awexomɛ ɖevo wɛ nyi ɖɔ e vɛwu bɔ e na ɖo nukɔnyiyi bɔ enɛ wu ɔ azɔ lɛ na tiin,l'autre danger c'est la difficulté à créer de la croissance et donc des emplois,26715,/users/fkponou/data/for_asr/fongbe_one/26715.wav,13.1
26718,un wa budget mission securite tɔn ɔ nu afatɔn we afɔtɔn tantɔn,j'en viens au budget de la mission sécurités pour deux mille dix-huit,26718,/users/fkponou/data/for_asr/fongbe_one/26718.wav,5.97
26721,a ɖo nuxixa ɖagbeɖagbe lɛ,vous avez d'excellentes lectures,26721,/users/fkponou/data/for_asr/fongbe_one/26721.wav,2.97
26722,un hɛn nu ce ɖaxo ɖaxo lɛ yi fi e e nɔ vɔ nu lɛ bloɖo ɖe e ɖo talata e wa yi e,j'ai emmené mes encombrants à la déchèterie mardi dernier,26722,/users/fkponou/data/for_asr/fongbe_one/26722.wav,10.75
26723,nu e vɛwu e wɛ nyi ɖɔ sɛn ðaxo ɔ byɔ ɖɔ e ni tɛn nu lɛ bi kpɔn ɖo fi bi egbe,la difficulté vient de ce que la constitution impose aujourd'hui de généraliser toute expérimentation,26723,/users/fkponou/data/for_asr/fongbe_one/26723.wav,7.34
26724,enyi e na bo tlɛ ɖeɖɛ akwɛyozo ɔ ɔ,quand bien même la crise financière serait résolue,26724,/users/fkponou/data/for_asr/fongbe_one/26724.wav,5.94
26728,amɔ ɖo xo elɔ ji ɔ mi ɖo xosin ɖe ɖo asi towe a,or sur ce point nous n'avons aucune réponse de votre part,26728,/users/fkponou/data/for_asr/fongbe_one/26728.wav,6.83
26729,nu e e ɖɔ e ɖe,quel aveu,26729,/users/fkponou/data/for_asr/fongbe_one/26729.wav,2.56
26730,huzuhuzu ɔ din,le changement c'est maintenant,26730,/users/fkponou/data/for_asr/fongbe_one/26730.wav,3.75
26733,nu enɛ ɔ xo ɖe wɛ,c'est absurde,26733,/users/fkponou/data/for_asr/fongbe_one/26733.wav,4.27
26735,acɛkpikpa ɔ ɖo azɔ wa wɛ ɖo hwe ɖokpo ɔ nu ɔ azɔxwe lɛ vɔ bloɖo ɖo to ɔ mɛ,le gouvernement entreprend dans le même temps la réindustrialisation du pays,26735,/users/fkponou/data/for_asr/fongbe_one/26735.wav,13.74
26737,enyi e ko gbɔn dogbo lɛ ji ɔ dogbo ɖe sɔ tiin a,une fois les bornes franchies il n'y a plus de limites,26737,/users/fkponou/data/for_asr/fongbe_one/26737.wav,5.63
26738,a ɖi nu a,vous n'y croyez pas,26738,/users/fkponou/data/for_asr/fongbe_one/26738.wav,3.16
26740,bi ɖo ɖagbe mɛ,tout en finesse,26740,/users/fkponou/data/for_asr/fongbe_one/26740.wav,2.39
26741,enɛ wu ɔ mi ɖo na ɖyɔ xota ɔ,du coup on est obligé de changer le titre,26741,/users/fkponou/data/for_asr/fongbe_one/26741.wav,5.21
26742,enɛ ɔ xlɛ jijɔ towe e nɔ hɛn mɛ ɖo tɛntin tawun e,cela démontre votre caractère très centralisateur,26742,/users/fkponou/data/for_asr/fongbe_one/26742.wav,6.06
26743,kpɛn ɖevo ɖe ɖo finɛ a,il n'y a pas là de lourdeur supplémentaire,26743,/users/fkponou/data/for_asr/fongbe_one/26743.wav,3.41
26745,un jlo na tɛɖɛ lee mɛ gege tɛ do apl sin acɛkpikpa ɔ wu gbɔn e ji,je tiens toutefois à souligner l'attachement de la majorité au maintien de l'apl accession,26745,/users/fkponou/data/for_asr/fongbe_one/26745.wav,12.8
26746,enɛ wu ɔ e sixu nɔ ayi nu taan gege ɖi takwɛ ɖɔhun a,cela ne peut donc pas durer aussi longtemps que les impôts,26746,/users/fkponou/data/for_asr/fongbe_one/26746.wav,7.08
26747,mɛ lɛ yi wan nu we a bɔ a ɖo mɛ gege hɛn bu wɛ,vous êtes impopulaire et en passe de perdre votre majorité,26747,/users/fkponou/data/for_asr/fongbe_one/26747.wav,3.34
26748,nunywɛ taji enɛ ji ninɔ ɔ e sixu jɛ bi mlɛmlɛ,rester sur ces connaissances de base c'est tout à fait possible,26748,/users/fkponou/data/for_asr/fongbe_one/26748.wav,5.12
26751,mi bi sixu ɖɔ xo enɛ ɖo kpɔ do wemafɔ elɔ wu,ce constat nous pouvons assurément tous ensemble le dresser à propos de ce texte,26751,/users/fkponou/data/for_asr/fongbe_one/26751.wav,6.66
26753,enɛ ɔ na kpaca mi,cela m'étonnerait,26753,/users/fkponou/data/for_asr/fongbe_one/26753.wav,2.88
26754,a ko wa gbeta ɔ kɔn syɛnsyɛn do nu e gbɔn vo e ji,vous avez rigoureusement décidé l'inverse,26754,/users/fkponou/data/for_asr/fongbe_one/26754.wav,5.12
26755,mɛɖaxo de la verpilliere jo sinsɛnzɔwatɔ ɔ do bonu e ni ɖɔ xo,monsieur de la verpillière laissez parler le ministre,26755,/users/fkponou/data/for_asr/fongbe_one/26755.wav,8.11
26756,nu enɛ ɔ e nyla bi mlɛmlɛ a,ce n'est pas tout à fait faux,26756,/users/fkponou/data/for_asr/fongbe_one/26756.wav,3.58
26757,e ko bɛ azɔ elɔ,ce chantier a été lancé,26757,/users/fkponou/data/for_asr/fongbe_one/26757.wav,2.65
26758,mi jlo na nɔ gudo nu ajɔ mitɔn lɛɛ kɛɖɛ,nous avons seulement voulu soutenir nos entreprises,26758,/users/fkponou/data/for_asr/fongbe_one/26758.wav,7.25
26759,ayikungban ji yiyi ɖe ɖo finɛ a,il n'y a pas de continuité territoriale,26759,/users/fkponou/data/for_asr/fongbe_one/26759.wav,3.24
26761,e na cɛ nu we dolez,merci monsieur dolez,26761,/users/fkponou/data/for_asr/fongbe_one/26761.wav,3.16
26762,e ɖo wɛn ɖɔ nu e e na wa ɖo akwɛzinzan linu e nyla tawun,évidemment l'effet économique est désastreux,26762,/users/fkponou/data/for_asr/fongbe_one/26762.wav,6.31
26763,mɛsi kpɛɖe wɛ e ɖo hudo tɔn a,faut-il moins d'enseignants,26763,/users/fkponou/data/for_asr/fongbe_one/26763.wav,4.69
26766,ministere ɔ ɖo gbɛta azɔwiwa tɔn ɖe ayi do xo ɔ ji,le ministre a installé un groupe de travail sur le sujet,26766,/users/fkponou/data/for_asr/fongbe_one/26766.wav,8.92
26768,xoɖɔɖokpɔ wogɔ ɔ a gbɛ ɖɔ emi kun na se xo ɔ kaka jɛ conseil constitutionnel ji o,dixième analyse vous refusez d'entendre jusqu'au conseil constitutionnel,26768,/users/fkponou/data/for_asr/fongbe_one/26768.wav,10.5
26770,atɔxwɛ ɖo gle lɛ sin anyu mɛ,des pommes de terres en robe des champs,26770,/users/fkponou/data/for_asr/fongbe_one/26770.wav,3.24
26771,dotoo keraotred kɛnklɛn ɖoto mi,docteur keraotred écoutez-moi s'il vous plait,26771,/users/fkponou/data/for_asr/fongbe_one/26771.wav,6.49
26772,e na xo ɔ mɛɖaxo stephane peu bo na do nɔ gudo nu huzuhuzu numɛro kanweko atɔn kanɖe gban-nukun-ɛnɛgɔ ɔ,la parole est à monsieur stéphane peu pour soutenir l'amendement numéro trois cent soixante-dix-neuf,26772,/users/fkponou/data/for_asr/fongbe_one/26772.wav,10.75
26773,e na xo ɔ mɛ e nɔ kpe nukun do nu e kunkpla gbɛtɔ lɛ e wu e,la parole est à monsieur le rapporteur de la commission des affaires sociales,26773,/users/fkponou/data/for_asr/fongbe_one/26773.wav,6.83
26775,francois hollande ko ɖɔ ɖɔ e ni ɖyɔ takwɛ,françois hollande avait proposé une révolution fiscale,26775,/users/fkponou/data/for_asr/fongbe_one/26775.wav,5.03
26776,atɔɔn hu mɔ,cinq au plus,26776,/users/fkponou/data/for_asr/fongbe_one/26776.wav,2.39
26777,kanɖe-ɖokpo,soixante et un,26777,/users/fkponou/data/for_asr/fongbe_one/26777.wav,2.22
26779,mɛ vɔvɔ enɛ ɔ ɖo finɛ,cette jaune là-bas,26779,/users/fkponou/data/for_asr/fongbe_one/26779.wav,2.6
26780,xwe ɖaxo e nyi vɔvɔ hu bi e,la grande maison la plus jaune,26780,/users/fkponou/data/for_asr/fongbe_one/26780.wav,3.41
26781,un jlo na ɖo azan ɖe xa we nu azɔ gege,j'aimerais avoir un rendez-vous avec toi pour plusieurs projets,26781,/users/fkponou/data/for_asr/fongbe_one/26781.wav,5.12
26782,e ɖo ayihun da xa mi wɛ,il jouait avec nous,26782,/users/fkponou/data/for_asr/fongbe_one/26782.wav,2.73
26783,tɔ ce ɖo azɔn jɛ wɛ amɔ ayi tɔn ka ɖo aceji,mon père était malade mais son esprit en revanche restait alerte,26783,/users/fkponou/data/for_asr/fongbe_one/26783.wav,4.92
26784,wemaxɔmɛ tɛ mɛ e nɔ yi,à quelle école va-t-il,26784,/users/fkponou/data/for_asr/fongbe_one/26784.wav,3.07
26786,xɛvi wiwi sunnu ɔ,le merle mâle,26786,/users/fkponou/data/for_asr/fongbe_one/26786.wav,4.01
26788,a ɖi ɖɔ ye yiwanna,tu es sûr qu'ils aimèrent,26788,/users/fkponou/data/for_asr/fongbe_one/26788.wav,2.13
26789,ko-ɛnɛ,vingt quatre,26789,/users/fkponou/data/for_asr/fongbe_one/26789.wav,2.05
26794,eo amɔ gbɛtɔ tlɛ un sixu a,non mais même un homme moi je ne peux pas,26794,/users/fkponou/data/for_asr/fongbe_one/26794.wav,5.63
26795,bɔ e nyɔ ɖɛkpɛ un na ganjɛwu we,et c'est coquet je vous assure,26795,/users/fkponou/data/for_asr/fongbe_one/26795.wav,3.58
26798,ðo ɖyɔɖyɔ sin kɛn tɛnwe kanɖe gban-nukun-wegɔ ɔ linu ɔ takwɛ ɔ hɛn livi gban wa,s'agissant de l'amendement numéro sept cent soixante-douze la taxe rapporte trente millions,26798,/users/fkponou/data/for_asr/fongbe_one/26798.wav,9.2
26799,a yi wan nu gan towe a,votre directeur vous plait,26799,/users/fkponou/data/for_asr/fongbe_one/26799.wav,2.56
26801,wema syɛnsyɛn lɛ nɔ vɛ n'i ye ɖɔ e mɔ nukunnu jɛ mɛ a,la littérature sérieuse l'ennuie dit-on  il ne la comprend pas,26801,/users/fkponou/data/for_asr/fongbe_one/26801.wav,6.83
26802,blo jlɛjlɛ nu e nɔ hɛn we j'awa ɔ nɛ,faites la culbute si ça vous amuse,26802,/users/fkponou/data/for_asr/fongbe_one/26802.wav,4.1
26806,rue wo-ɖokpo senateur albert baduel wo-ɖokpo kanweko ɖo saint-flour,seize rue sénateur albert baduel quinze cent à saint-flour,26806,/users/fkponou/data/for_asr/fongbe_one/26806.wav,7.34
26808,ðo hwenɛnu ɔ un ɖe huzuhuzu elɔ sin mɛ,en attendant je retire cet amendement,26808,/users/fkponou/data/for_asr/fongbe_one/26808.wav,4.27
26809,e nɔte nu afɔ taji ɖe ɖo gudo,il représente un recul important,26809,/users/fkponou/data/for_asr/fongbe_one/26809.wav,4.86
26811,hwenuxo-wlantɔ glɛkinu we ɖɔ xo do nu enɛ e jɛ e wu a,deux les historiens grecs n'ont pas parlé de cet incident,26811,/users/fkponou/data/for_asr/fongbe_one/26811.wav,5.55
26812,nugbo ɔ un ɖo azɔ ce sin vivɔnu jɛ wɛ,effectivement j'arrive au bout de mon labeur,26812,/users/fkponou/data/for_asr/fongbe_one/26812.wav,3.25
26813,bombe salade atin sinsɛn dessert ɖa jeluzalɛmu sin kɔfu kɔfu a la merdre,bombe salade fruits dessert bouilli topinambours choux-fleurs à la merdre,26813,/users/fkponou/data/for_asr/fongbe_one/26813.wav,12.46
26816,e ɖo na wɔn tovi mitɔn lɛɛ a,nos concitoyens ne doivent pas être oubliés,26816,/users/fkponou/data/for_asr/fongbe_one/26816.wav,4.61
26817,muraille sin ali kanɖe gban-nukun-ɛnɛ mercure afatɔn kanɖe gban-nukun-atɔɔn kanwe ko-we,trois cent quatre allée de la muraille soixante-treize mille deux cents mercury,26817,/users/fkponou/data/for_asr/fongbe_one/26817.wav,11.69
26820,mɛ e nɔ hɛn nu gble do mɛ wu ɖo vɔsanuxwlemawutɔ mimɛ ɔ mɛ e,chemin de revaison à saint-priest,26820,/users/fkponou/data/for_asr/fongbe_one/26820.wav,6.57
26821,e sɔ xo ɔ jo nu mɛɖaxo patrick hetzel nu e na blo tuto ɖe,la parole est à monsieur patrick hetzel pour un rappel au règlement,26821,/users/fkponou/data/for_asr/fongbe_one/26821.wav,5.8
26823,ao sunvi ce ɖɛkpɛɖɛkpɛ ɔ a sɔ ɖo hwiɖee si a,ah  vous n'êtes plus libre ma belle étoile,26823,/users/fkponou/data/for_asr/fongbe_one/26823.wav,6.14
26825,ahwannɛ kudo landry glesi nukɔntɔn ɔ jɛ glesi ji,pigeonnier bonjour landry  premier paysan au fermier,26825,/users/fkponou/data/for_asr/fongbe_one/26825.wav,9.38
26826,tagba wɛ nyi enɛ,c'est problématique,26826,/users/fkponou/data/for_asr/fongbe_one/26826.wav,1.96
26829,wa tlolo,viens immédiatement,26829,/users/fkponou/data/for_asr/fongbe_one/26829.wav,2.05
26830,e fo,fini,26830,/users/fkponou/data/for_asr/fongbe_one/26830.wav,1.37
26831,un hun hɔn ɔ,j'ouvre la porte,26831,/users/fkponou/data/for_asr/fongbe_one/26831.wav,2.73
26832,e nɔ kpɔn gan tɔn ɖo cɛju atɔɔn ɖokpo ɖokpo mɛ,il regardait sa montre toutes les cinq minutes,26832,/users/fkponou/data/for_asr/fongbe_one/26832.wav,5.63
26833,etɛ wutu a yi finɛ,pourquoi y êtes-vous allé,26833,/users/fkponou/data/for_asr/fongbe_one/26833.wav,3.07
26834,nyikɔ tɔn nɔ nyi andle,il s'appelle andrew,26834,/users/fkponou/data/for_asr/fongbe_one/26834.wav,3.16
26835,un ɖo azɔ gege un sɔ ɖo ganmɛ din a,j'ai beaucoup de travail je n'ai pas le temps maintenant,26835,/users/fkponou/data/for_asr/fongbe_one/26835.wav,4.64
26836,nɛ mɛjitɔ towe lɛ ka ɖe gbɔn,comment vont vos parents,26836,/users/fkponou/data/for_asr/fongbe_one/26836.wav,3.25
26837,mɛ gban mɔ,une trentaine de personnes,26837,/users/fkponou/data/for_asr/fongbe_one/26837.wav,1.88
26838,ɖ'ayi ɔ ye nɔ wli hwevi,autrefois elles pêchèrent,26838,/users/fkponou/data/for_asr/fongbe_one/26838.wav,2.32
26842,a gbɛ ɖɔ emi kun na tɛn nu kpɔn o,vous refusez l'expérimentation,26842,/users/fkponou/data/for_asr/fongbe_one/26842.wav,2.73
26843,gbɔn gudo din ɔ un mɔ nya ɖe,récemment j'ai vu un homme,26843,/users/fkponou/data/for_asr/fongbe_one/26843.wav,4.64
26845,etɛ,lequel,26845,/users/fkponou/data/for_asr/fongbe_one/26845.wav,3.07
26846,gbadanu nuɖuɖu ɖaxo ɖe wɛ,ce fut un grand dîner,26846,/users/fkponou/data/for_asr/fongbe_one/26846.wav,2.13
26847,fifa ɔ fa kaka bɔ to mɛ lɛ tɔn ci vɔvɔ ɖɔhun,le temps était si froid que les oreilles des gens étaient rouges,26847,/users/fkponou/data/for_asr/fongbe_one/26847.wav,7.34
26848,sikagankwɛ ɖagbe ɖe,une bonne poignée de pièces d'or,26848,/users/fkponou/data/for_asr/fongbe_one/26848.wav,2.97
26849,jo mɔto towe do fi nu e ma ɖo ali ji a e,laisse ta voiture ici à condition qu'elle ne soit pas sur le passage,26849,/users/fkponou/data/for_asr/fongbe_one/26849.wav,4.01
26850,mɛxo ko-atɔɔn,vingt sept adultes,26850,/users/fkponou/data/for_asr/fongbe_one/26850.wav,2.05
26852,a blo tuto nu kɔfu ɔ,vous avez organisé la claque,26852,/users/fkponou/data/for_asr/fongbe_one/26852.wav,3.33
26853,hwiɖesunɔ wɛ wa azɔ ɔ,vous aviez fait le travail vous-mêmes,26853,/users/fkponou/data/for_asr/fongbe_one/26853.wav,2.65
26854,azɔn nabi wɛ ye ko ylɔ ɛ,combien de fois lui avaient-elles téléphoné,26854,/users/fkponou/data/for_asr/fongbe_one/26854.wav,2.99
26855,un ko yi finɛ a,je n'y ai pas été,26855,/users/fkponou/data/for_asr/fongbe_one/26855.wav,1.37
26856,un nɔ ɖu wɔxuxu ayihɔngbe ayihɔngbe,je mange du pain tous les jours,26856,/users/fkponou/data/for_asr/fongbe_one/26856.wav,3.16
26857,ye ko ɖoto e a,ils ne l'avaient pas écouté,26857,/users/fkponou/data/for_asr/fongbe_one/26857.wav,2.47
26858,mɛ e wa ɔ e na yi i,quiconque viendra sera le bienvenu,26858,/users/fkponou/data/for_asr/fongbe_one/26858.wav,3.62
26859,mɛxo ɖe,un adulte,26859,/users/fkponou/data/for_asr/fongbe_one/26859.wav,1.11
26861,un yi wan nu fi elɔ e na bo nyi ɖɔ e nɔ sa xwe ɖo finɛ alo gbɔ ɔ,cet endroit me plait qu'on y vende des maisons ou non,26861,/users/fkponou/data/for_asr/fongbe_one/26861.wav,7.34
26862,ðo gbadanu nuɖuɖu hwenu,à l'heure du dîner,26862,/users/fkponou/data/for_asr/fongbe_one/26862.wav,4.18
26863,un ɖo wanyiyi nu we,j'ai de l'amour pour toi,26863,/users/fkponou/data/for_asr/fongbe_one/26863.wav,3.72
26864,hɛn to ɔ,courir le pays,26864,/users/fkponou/data/for_asr/fongbe_one/26864.wav,1.96
26865,ali elɔ yi new york wɛ a,cette route va à new york,26865,/users/fkponou/data/for_asr/fongbe_one/26865.wav,2.56
26867,a ci ɖɔ nu cikɔ nu we ɖɔhun,vous avez l'air fatigué,26867,/users/fkponou/data/for_asr/fongbe_one/26867.wav,5.46
26868,un na xɔ xwe ɖevo hwenu e un na mɔ akwɛ ɔ,j'achèterai une autre maison quand j'aurai de l'argent,26868,/users/fkponou/data/for_asr/fongbe_one/26868.wav,4.52
26870,un na ɖu nu ɖo xovɛ sin mi,je vais manger car j'ai faim,26870,/users/fkponou/data/for_asr/fongbe_one/26870.wav,3.58
26871,kelaɔtlɛdi wɛ nyi elɔ,c'est keraotred,26871,/users/fkponou/data/for_asr/fongbe_one/26871.wav,4.44
26873,vogbingbɔn tɛ e ka na ɖo e na bo tlɛ ɖo nu hlun ɖɔ wɛ ɔ,qu'est ce que ça changera même si il se plaint,26873,/users/fkponou/data/for_asr/fongbe_one/26873.wav,8.96
26874,bagad kɛmpɛɛ sin xoxo lɛ,des sonneurs du bagad kemper,26874,/users/fkponou/data/for_asr/fongbe_one/26874.wav,4.52
26875,e ɖo ayihun da xa we wɛ,il jouait avec toi,26875,/users/fkponou/data/for_asr/fongbe_one/26875.wav,2.22
26876,un ɖo xwe tantɔn,j'ai huit ans,26876,/users/fkponou/data/for_asr/fongbe_one/26876.wav,2.22
26878,nuwlantɔ lɛ kɛɖɛ wɛ ɖo xɔ ɔ mɛ a,il n'y a pas que des écrivains dans la salle,26878,/users/fkponou/data/for_asr/fongbe_one/26878.wav,3.41
26879,etɛ nu,pour quoi faire,26879,/users/fkponou/data/for_asr/fongbe_one/26879.wav,2.14
26881,xwe ɛnɛ ɖe ɖo finɛ a,il n'y a pas d'uatre maison,26881,/users/fkponou/data/for_asr/fongbe_one/26881.wav,2.56
26882,linlin ɖagbe ɖe wɛ,c'est une belle idée,26882,/users/fkponou/data/for_asr/fongbe_one/26882.wav,2.73
26886,nu cikɔ nu mi,je suis fatigué,26886,/users/fkponou/data/for_asr/fongbe_one/26886.wav,2.65
26887,nyɛ un lɛlɛ do,moi j'entourais,26887,/users/fkponou/data/for_asr/fongbe_one/26887.wav,3.24
26888,xɔ elɔ j'ayi,cette chambre est sens dessus dessous,26888,/users/fkponou/data/for_asr/fongbe_one/26888.wav,2.73
26890,ye na ko wa a,ils ne seraient pas venus,26890,/users/fkponou/data/for_asr/fongbe_one/26890.wav,1.39
26892,enɛ ɔ e sɔgbe a,ce n'est pas juste,26892,/users/fkponou/data/for_asr/fongbe_one/26892.wav,2.14
26895,nuɖokan ɖaxo ɖe wɛ nyi enɛ ɖo elɔpu e ɖo kpikpo wɛ e ɖe mɛ,c'est un atout considérable dans une europe qui vieillit,26895,/users/fkponou/data/for_asr/fongbe_one/26895.wav,5.8
26896,sin go ɖokpo,une bouteille pleine d'eau,26896,/users/fkponou/data/for_asr/fongbe_one/26896.wav,2.39
26898,a wa nu nyi do vi nyɔnu ce merlette bo ɖo nukun ku ce gbɔn mɔ,tu as eu tort mon fille merlette d'espérer ainsi ma mort,26898,/users/fkponou/data/for_asr/fongbe_one/26898.wav,8.02
26899,a nyi sheila,vous êtes sheila,26899,/users/fkponou/data/for_asr/fongbe_one/26899.wav,2.13
26901,nu mɛ bi kple bo na ɖu we ɔ mi na ɖu ɖ'e ji,si tout le monde se met ensemble pour danser on y arrivera,26901,/users/fkponou/data/for_asr/fongbe_one/26901.wav,2.9
26902,nu ɖagbe,du bon,26902,/users/fkponou/data/for_asr/fongbe_one/26902.wav,2.47
26903,nu e e sɔ e nyɔ sɔmɔ bɔ e ɖyɔ azɔmamɔ sin linlin ɔ,le choix est si favorable que la courbe du chômage s'inverse,26903,/users/fkponou/data/for_asr/fongbe_one/26903.wav,5.21
26904,hwetɛnu nu enɛ ka jɛ,quand est-ce que c'est arrivé,26904,/users/fkponou/data/for_asr/fongbe_one/26904.wav,3.07
26906,a ɖi ɖɔ e yi wan na,tu es sûr qu'il aimait,26906,/users/fkponou/data/for_asr/fongbe_one/26906.wav,3.67
26907,nε e nɔ ɖɔ gbɔn ɖo flansegbe mε,comment ça se dit en français,26907,/users/fkponou/data/for_asr/fongbe_one/26907.wav,2.9
26908,e sɔ xo ɔ jo nu mɛɖaxo thomas thevenoud,la parole est à monsieur thomas thévenoud,26908,/users/fkponou/data/for_asr/fongbe_one/26908.wav,4.18
26909,e wli hwevi azɔn ɖokpo,autrefois elle pêcha,26909,/users/fkponou/data/for_asr/fongbe_one/26909.wav,3.58
26910,fi e e ɖe ɔ ɖie,c'est ici qu'il est,26910,/users/fkponou/data/for_asr/fongbe_one/26910.wav,2.22
26911,un nɔ ɖu winnya kpɛɖe,je suis un peu timide,26911,/users/fkponou/data/for_asr/fongbe_one/26911.wav,3.33
26912,wema ɖe ɖo tavo ji,il y a un livre sutr la table,26912,/users/fkponou/data/for_asr/fongbe_one/26912.wav,2.05
26913,mɛ ɖokpo ko nu mɛ ɖevo ya avi,l'un rit l'autre pleure,26913,/users/fkponou/data/for_asr/fongbe_one/26913.wav,3.33
26914,gan ɔ mɔ mi,le gendarme me vit,26914,/users/fkponou/data/for_asr/fongbe_one/26914.wav,2.56
26916,un jlo na sɛ nu elɔ do amerique,je veux envoyer ça en amérique,26916,/users/fkponou/data/for_asr/fongbe_one/26916.wav,2.99
26918,alɔ mitɔn,félicitations,26918,/users/fkponou/data/for_asr/fongbe_one/26918.wav,1.88
26919,kɔnyasun,sept,26919,/users/fkponou/data/for_asr/fongbe_one/26919.wav,2.23
26920,yi,va donc,26920,/users/fkponou/data/for_asr/fongbe_one/26920.wav,1.37
26922,mɛ kpɛvi enɛ ɔ,cette petite-là,26922,/users/fkponou/data/for_asr/fongbe_one/26922.wav,2.23
26923,vi ce nyɔnu ɔ ɖo fi a,ma fille n'est pas ici,26923,/users/fkponou/data/for_asr/fongbe_one/26923.wav,2.56
26924,a ɖo fi hwiɖokpo a,vous êtes ici tout seul,26924,/users/fkponou/data/for_asr/fongbe_one/26924.wav,4.46
26925,mi mɔ nu gege bo ma byɔ a,nous avons eu beaucoup de choses sans avoir demandé,26925,/users/fkponou/data/for_asr/fongbe_one/26925.wav,3.07
26926,mi xa,nous lisons,26926,/users/fkponou/data/for_asr/fongbe_one/26926.wav,1.62
26927,un tεnkpɔn bo mε a,je ne sais pas bien,26927,/users/fkponou/data/for_asr/fongbe_one/26927.wav,3.53
26928,mi na kpɔn,on verra,26928,/users/fkponou/data/for_asr/fongbe_one/26928.wav,1.76
26932,e nɔ wa mɔ nu mi hwebinu,il fait toujours ça pour moi,26932,/users/fkponou/data/for_asr/fongbe_one/26932.wav,2.99
26933,e ɖo nu ci wɛ ɖɔhun,il fait semblant,26933,/users/fkponou/data/for_asr/fongbe_one/26933.wav,2.65
27021,e nɔ hɛn mi ko hwenu e un ɖo nu ko wɛ e,ça me fait rire quand je suis en train de rire,27021,/users/fkponou/data/for_asr/fongbe_one/27021.wav,5.38
27023,mi ɖo na ɖo nukunnumɔjɛnumɛ ɖagbe ɖe do kancica gbɛtɔ lɛ tɔn wu,nous devons avoir une vision optimiste des rapports sociaux,27023,/users/fkponou/data/for_asr/fongbe_one/27023.wav,3.16
27024,nɔ ubu ah nyibuvi ɔ nyibuvi ɔ nyibu,mère ubu ah  le veau  le veau  veau,27024,/users/fkponou/data/for_asr/fongbe_one/27024.wav,6.31
27025,a ɖo mi ylɔ wɛ a  xɔntɔn ce vivɛna,tu m'appelles  ma chère amie,27025,/users/fkponou/data/for_asr/fongbe_one/27025.wav,2.47
27027,ma ɖɔ ɖɔ atɔn ɖevo lɛ bi wɛ gɔ,sans compter qu'il y en a trois autres toutes pleines,27027,/users/fkponou/data/for_asr/fongbe_one/27027.wav,3.75
27028,e na xo ɔ mɛɖaxo hubert julien-laferriere,la parole est à monsieur hubert julien-laferriere,27028,/users/fkponou/data/for_asr/fongbe_one/27028.wav,6.31
