ID,message,sentence,filename,wav,duration
28414,mɛɖebǔ yí gbè ǎ mɛ ɖě lɛ sín xósusu kɛɖɛ wɛ kpó ɖò te,personne ne répondit seuls les ronflements des autres continuaient,28414,/users/fkponou/data/for_asr/fongbe_one/28414.wav,7.0
28418,vɔsanúxwlémawutɔ́ ɔ lin ɖɔ é ɖò xɛsi ɖi wɛ bo ɖó te,le prêtre crut qu'elle s'évanouissait et s'arrêta,28418,/users/fkponou/data/for_asr/fongbe_one/28418.wav,5.21
28419,nɛ̌ é ka cí,comment est-elle ,28419,/users/fkponou/data/for_asr/fongbe_one/28419.wav,1.96
28420,route du jaillet kanɖé gban-nukún-ɛnɛ mɛgève kanwe ko-nukún-ɖokpó,route du jaillet soixante-quatorze cent vingt megève,28420,/users/fkponou/data/for_asr/fongbe_one/28420.wav,6.66
28421,é gbɔjɛ ɖò xɔ tɔn mɛ,elle s'est retirée dans sa chambre,28421,/users/fkponou/data/for_asr/fongbe_one/28421.wav,3.62
28422,kanwe tɛnwe-nukún-ɖokpo tan hongrie tɔn ɖé g,sept cent seize un conte hongrois g,28422,/users/fkponou/data/for_asr/fongbe_one/28422.wav,6.66
28423,mi lin tamɛ dó fɛ́nú lɛ bǐ sín kplékplé jí,figurez-vous l'assemblage de toutes les grâces,28423,/users/fkponou/data/for_asr/fongbe_one/28423.wav,4.35
28424,mɛxo ɔ jaan wamamɔnɔ ɔ ɖó asi kpo vǐ lɛ kpo bɔ é ɖó nǔɖuɖu gègě bo na na ye ǎ,l'aîné jean le pauvre a femme et enfants et pas grand'chose pour les nourrir,28424,/users/fkponou/data/for_asr/fongbe_one/28424.wav,9.22
28426,é kpó ɖò wǎn yí n'i wɛ é lin tamɛ kpɔ́n,elle l'aime toujours  pensa-t-il,28426,/users/fkponou/data/for_asr/fongbe_one/28426.wav,5.21
28427,enɛ ka na bló huzuhuzu ɖé à,est-ce que ça apportera un changement ,28427,/users/fkponou/data/for_asr/fongbe_one/28427.wav,2.73
28428,mɛɖaxó abɔtu,monsieur l'abbé,28428,/users/fkponou/data/for_asr/fongbe_one/28428.wav,2.47
28431,boulevard brochard bagnoles-de-l'orne afatɔ́n kanɖé-nukún-ɖokpo-kanɖé-kanɖé,boulevard brochard soixante et un mille cent quarante bagnoles-de-l'orne,28431,/users/fkponou/data/for_asr/fongbe_one/28431.wav,9.9
28432,ayikúngban ɔ ɖesu sin xomɛ,la terre même était indignée,28432,/users/fkponou/data/for_asr/fongbe_one/28432.wav,3.58
28433,rue wǒ bigeon croisil kanwe-atɔn kanwe ko-tɛnwe ɖò couhé,dix rue bigeon croisil quatre-vingt-six sept cents à couhé,28433,/users/fkponou/data/for_asr/fongbe_one/28433.wav,7.08
28436,mǐ tín yě mɛ mǐ jlɛ́ yě ye wé bo cí ahwannɛ́ sín awa ɖɔhun,on les décrivait on les mesurait  elles étaient blanches et semblables aux ailes des colombes,28436,/users/fkponou/data/for_asr/fongbe_one/28436.wav,9.56
28438,avenue de coïmbra de-19 gban-nukún-atɔ́ɔ́n zéro zéro zéro rennes,dix-neuf allée de coïmbra trente-cinq zéro zéro zéro rennes,28438,/users/fkponou/data/for_asr/fongbe_one/28438.wav,9.05
28439,un wá fɔ́n gǔ,je finis par me révolter,28439,/users/fkponou/data/for_asr/fongbe_one/28439.wav,3.41
28442,nyɛ nú etɛ,moi  pour quoi faire ,28442,/users/fkponou/data/for_asr/fongbe_one/28442.wav,3.33
28444,vǐ ce lɛ́ɛ vǐ ce lɛ́ɛ mi mi nɔ abwɛ é má nyí mɔ̌ ǎ ɔ́ un ná hu nyiɖée ɖo nukɔn mitɔn,mes enfants mes enfants taisez-vous ou je me tue devant vous,28444,/users/fkponou/data/for_asr/fongbe_one/28444.wav,10.07
28446,rue du hahnenberg kanɖé-atɔ́ɔ́n kanɖé-atɔ́ɔ́n kanɖé-atɔ́ɔ́n grendelbruch,vingt-six rue du hahnenberg soixante-sept cent quatre-vingt-dix grendelbruch,28446,/users/fkponou/data/for_asr/fongbe_one/28446.wav,7.08
28447,asú ɔ xò ta bo ɖè xɛsi ɖaxó ɖé tɔ́n,le mari hocha la tête et poussa un gros soupir,28447,/users/fkponou/data/for_asr/fongbe_one/28447.wav,4.55
28448,bɔ awu kaliko tɔn lɛ ka lo,quoi des chemises en calicot ,28448,/users/fkponou/data/for_asr/fongbe_one/28448.wav,4.09
28451,kpodo enɛ ɔ kpo ɔ xɛvi elɔ nyɔ ɖɛkpɛ,avec ça ce canard est d'un tendre,28451,/users/fkponou/data/for_asr/fongbe_one/28451.wav,3.84
28452,è ɖó ná ɖi i dó kɔ́xota tɔn lɛ́ɛ glɔ́,«elle doit être ensevelie sous ses ruines,28452,/users/fkponou/data/for_asr/fongbe_one/28452.wav,3.99
28453,ali du sablard ɖò limoges,avenue du sablard à limoges,28453,/users/fkponou/data/for_asr/fongbe_one/28453.wav,4.78
28454,rue des épivas cormelles-le-royal afatɔ́n kanwe ko-atɔn,rue des épivas quatorze mille cent vingt-trois cormelles-le-royal,28454,/users/fkponou/data/for_asr/fongbe_one/28454.wav,11.43
28456,nǔnyatɔ́ ɔ kɔ́n abɔta tɔn lɛ,la lingère haussa les épaules,28456,/users/fkponou/data/for_asr/fongbe_one/28456.wav,3.44
28457,ali we e jí è nɔ gbɔn bo nɔ ɖu nǔ é,deux rue du marquis de la valette,28457,/users/fkponou/data/for_asr/fongbe_one/28457.wav,4.27
28458,hwi lɔmɔ̌ saint-zerman  jó enɛ dó,vous aussi saint-germain  laissez cela,28458,/users/fkponou/data/for_asr/fongbe_one/28458.wav,4.46
28459,rue rené thuillier ɖò numɛro wǒ-atɔngɔ́ ɔ mɛ,rue rené thuillier au numéro treize,28459,/users/fkponou/data/for_asr/fongbe_one/28459.wav,4.35
28460,xwè ɖokpo gudo ɖò alɔwliwli mɛ,après un an de mariage ,28460,/users/fkponou/data/for_asr/fongbe_one/28460.wav,3.93
28461,ganxixo ɖevo wá yì,une heure encore s'écoula,28461,/users/fkponou/data/for_asr/fongbe_one/28461.wav,1.79
28462,nú un ɖó akwɛ́ ɔ́ un ná yí,si j'avais le moyen je la prendrais moi ,28462,/users/fkponou/data/for_asr/fongbe_one/28462.wav,2.73
28464,etɛ a ka sixu byɔ mì ɖevo,que peut-on me demander de plus ,28464,/users/fkponou/data/for_asr/fongbe_one/28464.wav,4.35
28465,è sɔ́ xó ɔ jó nú mɛɖaxó michel piron,la parole est à monsieur michel piron,28465,/users/fkponou/data/for_asr/fongbe_one/28465.wav,6.13
28468,enɛ hwe hú ɖɔ è ni kun nyɔnu e è dóhwɛ é bo bɛ́ kɔn nyì kɔ́mɛ ǎ,cela n'allait pas moins qu'à faire déterrer la damnée et la jeter à la voirie,28468,/users/fkponou/data/for_asr/fongbe_one/28468.wav,11.61
28469,mɛɖaxó daburon bɔ awakanmɛ kú i bo yawu ɖi zɔnlin,monsieur daburon désappointé hâta le pas,28469,/users/fkponou/data/for_asr/fongbe_one/28469.wav,8.79
28473,un hun bɔ joson e byɔ mɛ é nɔ gudo nú mì hwenu e un ɖò jǐ j'ayǐ wɛ é,je l'ouvris et joson qui entrait me soutint comme je tombais à la renverse,28473,/users/fkponou/data/for_asr/fongbe_one/28473.wav,11.95
28474,avenue des romarins carry-le-rouet afatɔ́n wǒ-atɔn-atɔ́ɔ́n-ko,avenue des romarins treize mille six cent vingt carry-le-rouet,28474,/users/fkponou/data/for_asr/fongbe_one/28474.wav,9.9
28475,é xlɛ́ awǎjijɛ xomɛsin tɔn zunzun tɔn enɛ e mǐ nɔ mɔ ɖò xɛsinɔ lɛ kɛɖɛ mɛ é,il montra cette joie furieuse insultante qu'on ne voit qu'aux lâches,28475,/users/fkponou/data/for_asr/fongbe_one/28475.wav,8.96
28478,marquise kpodo goyiyi kpo,la marquise  avec orgueil,28478,/users/fkponou/data/for_asr/fongbe_one/28478.wav,3.58
28479,hwenu e un ma sɔ́ ná ɖu nǔ ǎ é,à l'époque où je ne pourrai plus me débrouiller,28479,/users/fkponou/data/for_asr/fongbe_one/28479.wav,3.24
28481,gudo ɔ nɔ hun dó jikpá ɖé jí,le fond ouvre sur un jardin,28481,/users/fkponou/data/for_asr/fongbe_one/28481.wav,3.41
28483,a ɖò gbesisɔ mɛ à,vous êtes prêt ,28483,/users/fkponou/data/for_asr/fongbe_one/28483.wav,2.47
28484,hwenu e xovɛ sin mi ɔ un nɔ xò daka supu ce wu ǎ,quand j'ai faim je ne coquette pas avec ma soupe ,28484,/users/fkponou/data/for_asr/fongbe_one/28484.wav,7.68
28485,nú gbejimanɔ tíìn ɔ́ gbɛtɔ́ wɛ é nɔ nyí hwebǐnu,quand il y a une infidélité c'est toujours un homme,28485,/users/fkponou/data/for_asr/fongbe_one/28485.wav,7.08
28486,enɛ wu ɔ ma nɔ ɖyɔ xóɖɔɖókpɔ́ ɔ hwebǐnu bo na dó xò nǔ kpɔ́n ó,ne fais donc pas toujours dévier la conversation pour prendre l'offensive ,28486,/users/fkponou/data/for_asr/fongbe_one/28486.wav,6.74
28487,un mɔ mɛ hú mɛ ɖokpó ɖo ali ɔ́ jí wá wɛ,j'en vois plus d'un venir par la route,28487,/users/fkponou/data/for_asr/fongbe_one/28487.wav,4.69
28488,tɛnmɛ atɔ́ɔ́n des marroniers cessenon-sur-orb afatɔ́n gban-nukún-ɛnɛ kanwe ko-nukún-ɛnɛ,cinq place des marroniers trente-quatre mille quatre cent soixante cessenon-sur-orb,28488,/users/fkponou/data/for_asr/fongbe_one/28488.wav,13.14
28489,un mɔ ɖɔ é nyɔ́ ɖɔ è ni tɛ́dó nǔ e è ko bló ɖ'ayǐ lɛ é wu,je pense qu'il est souhaitable de s'en tenir aux dispositions déjà en vigueur,28489,/users/fkponou/data/for_asr/fongbe_one/28489.wav,5.57
28490,mawu na d'alɔ ɛ tawun,dieu lui serait d'un grand secours,28490,/users/fkponou/data/for_asr/fongbe_one/28490.wav,2.65
28491,é ɖò go kpɛví kpɛví wè xlɛ́ wɛ,montrant deux petites bouteilles d'échantillon,28491,/users/fkponou/data/for_asr/fongbe_one/28491.wav,4.1
28492,rue du poiroux longué-jumelles afatɔ́n kanɖé-atɔ́ɔ́n kanwe ko-nukún-ɖokpo,rue du pont poiroux quarante-neuf mille cent soixante longué-jumelles,28492,/users/fkponou/data/for_asr/fongbe_one/28492.wav,5.29
28493,damilaville lin tamɛ dó kú jí,damilaville a pensé mourir,28493,/users/fkponou/data/for_asr/fongbe_one/28493.wav,4.78
28494,amɔ̌ é ná se,mais elle entendra,28494,/users/fkponou/data/for_asr/fongbe_one/28494.wav,2.14
28495,sept impasse laperouse tɛnwe kanwe ayizɛ́n kanɖé vaux-sur-mer,sept impasse laperouse dix-sept six cent quarante vaux-sur-mer,28495,/users/fkponou/data/for_asr/fongbe_one/28495.wav,14.59
28496,e nyɔ colonel ɔ sɛ́ mi dó,eh bien le colonel m'envoie promener,28496,/users/fkponou/data/for_asr/fongbe_one/28496.wav,3.5
28499,un nɔ hɛn nǔ dó nǔ enɛ wu tawun,je suis très réservée sur ce dispositif,28499,/users/fkponou/data/for_asr/fongbe_one/28499.wav,4.86
28500,xɔ́ntɔn ce wɛ é nyí,c'était mon ami,28500,/users/fkponou/data/for_asr/fongbe_one/28500.wav,1.39
28503,è na xó ɔ mɛɖaxó patrick devedjian bo na dó nɔ gudo nú huzuhuzu numɛro kanweko atɔn gban-atɔngɔ́ ɔ,la parole est à monsieur patrick devedjian pour soutenir l'amendement numéro trois cent trente-trois,28503,/users/fkponou/data/for_asr/fongbe_one/28503.wav,10.07
28504,é ko su hú ɖ'ayǐ tɔn bɔ è na ɖu ɖò jǐ tɔn,il est plus que jamais temps de rattraper notre retard,28504,/users/fkponou/data/for_asr/fongbe_one/28504.wav,4.61
28506,è na xó ɔ xóɖɔtɔ́ ɔ,la parole est à monsieur le rapporteur,28506,/users/fkponou/data/for_asr/fongbe_one/28506.wav,3.33
28507,nǔ e wu mǐ na sɔ́ vo nú sɛ́n élɔ́ é nɛ́,c'est pourquoi nous voterons contre cette proposition de loi,28507,/users/fkponou/data/for_asr/fongbe_one/28507.wav,4.55
28509,un na xà nú we,je vous en donne lecture,28509,/users/fkponou/data/for_asr/fongbe_one/28509.wav,2.47
28510,azɔ̌gbɛ́ ce lɛ mi ko jɛhun dó gbɔjɛyiyi e è nɔ na akwɛ é jí sín hwenu línlín ɖíe,vous avez chers collègues longtemps défendu la retraite par capitalisation,28510,/users/fkponou/data/for_asr/fongbe_one/28510.wav,11.52
28511,amɔ̌ un ɖò afɔsɔ́ɖótetɔ́ tò ɔ tɔn ylɔ wɛ ɖɔ é ni yí ye,j'invite toutefois la représentation nationale à les adopter,28511,/users/fkponou/data/for_asr/fongbe_one/28511.wav,4.95
28512,a sɔ́ vo nú cice ǎ,vous n'avez pas voté en faveur du cice,28512,/users/fkponou/data/for_asr/fongbe_one/28512.wav,3.33
28514,nukɔnyiyi ma tíìn ǎ ɔ mǐ na kpéwú bo na gán sín tagba ɔ mɛ ǎ,sans croissance nous ne pourrons sortir de la crise,28514,/users/fkponou/data/for_asr/fongbe_one/28514.wav,8.19
28515,mi yí kpo akɔ́nkpinkpan kpo,empruntez-la avec courage,28515,/users/fkponou/data/for_asr/fongbe_one/28515.wav,2.69
28516,kpɔ́ndéwú nabi ɖé wɛ azɔ̌gbɛ́ mǐtɔn gagnaire ko sɔ́ ɖ'ayǐ,un certain nombre d'exemples ont été pris par notre collègue gagnaire tout à l'heure,28516,/users/fkponou/data/for_asr/fongbe_one/28516.wav,8.45
28517,mǐ kpó ɖò akwɛ́ sú wɛ nú sɛ́n elɔ e nɔ wà sinsɛnzɔ́ nú dɔkunnɔ hugǎn lɛ é,nous payons encore le prix de cette politique au service des plus riches,28517,/users/fkponou/data/for_asr/fongbe_one/28517.wav,7.25
28518,axi kpɛví kpɛví lɛ mɛ wɛ a sixu mɔ nǔ ɖagbeɖagbe lɛ ɖè,c'est dans les petits commerces que l'on peut trouver les meilleurs babioles,28518,/users/fkponou/data/for_asr/fongbe_one/28518.wav,5.21
28520,enɛ wu ɔ é sɔgbe ɖɔ mǐ ni byɔ hwenu ɖevo,il est donc normal que nous demandions un délai supplémentaire,28520,/users/fkponou/data/for_asr/fongbe_one/28520.wav,7.25
28521,un tuùn ajɔ̌tɔ́ linlinmɛ tɔn élɔ́ ganji,j'étais en grande familiarité avec ce marchand de lunettes,28521,/users/fkponou/data/for_asr/fongbe_one/28521.wav,4.52
28525,sun wǒ-ɖokpo ɖíe wɛ è sɔ́ mǐ ministère,voilà seize mois que nous avons été élus monsieur le ministre,28525,/users/fkponou/data/for_asr/fongbe_one/28525.wav,6.49
28526,zǎn e wá yì é mɛ ɔ le monde ɖó xota flansé lɛ ɖɔ ɖɔ takwɛ ɔ zɛkpá bo lɛ́ sɔgbe ǎ,hier soir le monde titrait les français jugent l'impôt excessif et injuste,28526,/users/fkponou/data/for_asr/fongbe_one/28526.wav,9.05
28527,xwédo e ɖò jlɛ̌ jí hugǎn lɛ é,les ménages les plus modestes,28527,/users/fkponou/data/for_asr/fongbe_one/28527.wav,3.75
28528,xó e è nɔ sɔ́ dó xɔ akwɛ zɛ xwé wu ɖò hectare kanɖé wěwe nukɔntɔn lɛ jí é ɖíe,tel est l'enjeu de la surcotation des cinquante-deux premiers hectares,28528,/users/fkponou/data/for_asr/fongbe_one/28528.wav,8.87
28529,é na cɛ nú we axɔsu,merci monsieur le président,28529,/users/fkponou/data/for_asr/fongbe_one/28529.wav,2.14
28530,énɛ́ ɔ́ è nɔ ylɔ́ ɖɔ régression sociale e mɛ è nɔ sɔ́ mɛɖéekannuninɔ sín sɛ́n lɛ dó é,voilà la régression sociale à laquelle conduisent les politiques libérales,28530,/users/fkponou/data/for_asr/fongbe_one/28530.wav,9.98
28531,dìn ɔ pont iéna tɔn nɔ cá ayǐkúngban yɔyɔ̌ lɛ ɖó kpɔ́,maintenant le pont d'iéna relie entre eux des quartiers neufs,28531,/users/fkponou/data/for_asr/fongbe_one/28531.wav,5.21
28532,mɛɖaxó marc dolez ɖó xó bo na nɔ gudo n'i,la parole est monsieur marc dolez pour le soutenir,28532,/users/fkponou/data/for_asr/fongbe_one/28532.wav,4.18
28534,etɛ ka nyí tinmɛ enɛ tɔn,qu'est-ce que cela signifie,28534,/users/fkponou/data/for_asr/fongbe_one/28534.wav,4.01
28535,ministère a ɖo ayixa gan tɔn un yi gbe na,monsieur le ministre vous avez un mental d'acier je le reconnais,28535,/users/fkponou/data/for_asr/fongbe_one/28535.wav,7.0
28536,ðò linlin e è ɖó é mɛ ɔ enɛ byɔ ɖɔ è ni gɔ́ linlin elɔ lɛ na,au niveau de la configuration celle-ci passe par l'ajout des lignes suivantes,28536,/users/fkponou/data/for_asr/fongbe_one/28536.wav,6.23
28537,un sɔ́ vo nú ɖyɔɖyɔ sín kɛ́n afatɔ́n we kanwe ko-atɔ́ɔ́n-atɔ́ɔ́n,je mets aux voix l'amendement numéro deux mille cinq cent soixante-sept,28537,/users/fkponou/data/for_asr/fongbe_one/28537.wav,7.89
28538,un jló ná ɖɔ xó kpɛɖé dó ayǐkúngban wè jí,je voudrais dire quelques mots de deux territoires,28538,/users/fkponou/data/for_asr/fongbe_one/28538.wav,4.35
28539,kplé ɖaxó ɖé lɛ́ɛ tíìn,il y a eu de belles rencontres,28539,/users/fkponou/data/for_asr/fongbe_one/28539.wav,2.05
28540,è na xó ɔ mɛɖaxó dominique tian ​​bo na dó nɔ gudo nú huzuhuzu nukɔntɔn ɔ,la parole est à monsieur dominique tian pour soutenir l'amendement numéro cent onze,28540,/users/fkponou/data/for_asr/fongbe_one/28540.wav,8.53
28541,ɛɛn takwɛ yíyí ɖò awěxomɛ,oui le consentement à l'impôt est menacé,28541,/users/fkponou/data/for_asr/fongbe_one/28541.wav,3.93
28542,é nɔ víví nú mì ɖɔ un sè,cela me fait plaisir de l'entendre,28542,/users/fkponou/data/for_asr/fongbe_one/28542.wav,2.99
28546,ɛɛn sun atɔn wɛ nyɔ́ hú,oui trois mois c'est mieux,28546,/users/fkponou/data/for_asr/fongbe_one/28546.wav,3.5
28548,acɛkpikpa ɔ mɔ nu jɛ mɛ,le gouvernement l'a compris,28548,/users/fkponou/data/for_asr/fongbe_one/28548.wav,3.16
28549,nǔ nukɔntɔn e è mɔ lɛ é ɖò fí,les premiers résultats sont là,28549,/users/fkponou/data/for_asr/fongbe_one/28549.wav,3.58
28550,è ɖè è sín mɛ,il est retiré,28550,/users/fkponou/data/for_asr/fongbe_one/28550.wav,2.05
28553,xɔ e mɛ è nɔ bló nǔ ɖè é hwe,les marges de manœuvre sont étroites,28553,/users/fkponou/data/for_asr/fongbe_one/28553.wav,3.84
28554,mi nu mi na vo mɛɖaxo,passons au vote monsieur le président,28554,/users/fkponou/data/for_asr/fongbe_one/28554.wav,3.33
28556,égbé ɔ a ɖó tɛnmɛ e mɛ è nɔ ɖyɔ nǔ ɖè é ɖé ayǐ é wɛ nyí kplékplé ðaxó ayǐkúngban lɛ tɔn,aujourd'hui vous créez un lieu d'échanges le haut conseil des territoires,28556,/users/fkponou/data/for_asr/fongbe_one/28556.wav,12.07
28557,ee un lɛ́vɔ mɔ ye é ɔ nanette e bú é vɛ́ nú mì tawun,en les revoyant je fus saisi du regret de nanette perdue,28557,/users/fkponou/data/for_asr/fongbe_one/28557.wav,6.66
28559,è na xó ɔ mɛɖaxó jacques pélissard bo na dó nɔ gudo nú ɖyɔɖyɔ numɛro kanwe atɔngɔ́ ɔ,la parole est à monsieur jacques pélissard pour soutenir l'amendement numéro trois cent deux,28559,/users/fkponou/data/for_asr/fongbe_one/28559.wav,11.7
28560,enɛ wu ɔ ɖò acɛkpikpa ɔ sín nyikɔ mɛ ɔ un ganjɛ nùnywɛ kpléɖókpɔ́ ɔ tɔn wu égbé,au nom du gouvernement je m'en remets donc aujourd'hui à la sagesse de l'assemblée,28560,/users/fkponou/data/for_asr/fongbe_one/28560.wav,9.56
28561,xóta nǔgbo ɖé wɛ nyí elɔ,c'est un vrai sujet,28561,/users/fkponou/data/for_asr/fongbe_one/28561.wav,3.16
28562,mi nú mǐ ni bló mɔ̌ xɔ́ntɔn ce vívɛ́ná,faisons ainsi mon cher ami,28562,/users/fkponou/data/for_asr/fongbe_one/28562.wav,3.67
28563,ðǒtó,écoutez,28563,/users/fkponou/data/for_asr/fongbe_one/28563.wav,1.45
28564,un tuùn we ǎ hamɔn mɛɖaxó,je ne vous reconnais pas monsieur hamon,28564,/users/fkponou/data/for_asr/fongbe_one/28564.wav,4.01
28565,un se xó e è nɔ kplɔ́n mɛ bo ma nɔ ɖó te ǎ lɛ é sín xóɖɔtɔ́ ɔ,j'entends les arguments pédagogiques et imparables du rapporteur,28565,/users/fkponou/data/for_asr/fongbe_one/28565.wav,8.27
28566,hwi wɛ ǎ,pas vous,28566,/users/fkponou/data/for_asr/fongbe_one/28566.wav,5.11
28569,ðò jɔhɔn ɖaxó ɖé mɛ à,à température constante,28569,/users/fkponou/data/for_asr/fongbe_one/28569.wav,2.99
28570,mǐ ɖó na fó azɔ̌gbɛ́ ce vívɛ́ná,il faut conclure mon cher collègue,28570,/users/fkponou/data/for_asr/fongbe_one/28570.wav,3.67
28571,axɔsuɖuto hlɔma tɔn nɔ byɔ ɖɔ è ni nɔ w'azɔ̌ nú ganxixo gegě,celui du royaume-uni prône une durée de travail plus longue,28571,/users/fkponou/data/for_asr/fongbe_one/28571.wav,6.4
28573,ðó nukɔnyiyi kpo azɔ̌wiwa kpo wɛ nyí tamɛ-núkplɔnmɛ kpo linlin e wu è bló akwɛzinzan elɔ é kpo,car la croissance l'emploi tels sont la philosophie et la finalité de ce budget,28573,/users/fkponou/data/for_asr/fongbe_one/28573.wav,15.19
28575,nú un kpéwú bó kplɔ́n mɛɖé gbadanu élɔ́ ɔ́ é víví nú mì,si j'ai pu l'apprendre à quelqu'un ce soir j'en suis heureuse,28575,/users/fkponou/data/for_asr/fongbe_one/28575.wav,8.53
28576,mɛɖaxó un byɔ ɖɔ è ni ɖó kplé ɔ te nú cɛju klewun ɖé,monsieur le président je demande une suspension de séance de quelques minutes,28576,/users/fkponou/data/for_asr/fongbe_one/28576.wav,5.39
28577,a ɖè afɔ nukɔntɔn ɔ,c'est vous qui avez fait le premier pas,28577,/users/fkponou/data/for_asr/fongbe_one/28577.wav,3.41
28578,un wá ayijayǐ mɛ dìn,j'en viens désormais à la sécurité,28578,/users/fkponou/data/for_asr/fongbe_one/28578.wav,4.37
28580,critique wegɔ ɔ akwɛzinzan enɛ ɔ sɔgbe ɖò akwɛzinzan linu ǎ,deuxième critique ce budget est économiquement inadapté,28580,/users/fkponou/data/for_asr/fongbe_one/28580.wav,5.89
28581,fí ɔ a ɖò nǔ e ma sɔgbe ǎ lɛ é kpo nǔkplɔnmɛ e nyí towe é kpo nukɔn,vous voilà face à vos propres incohérences et au dogme qui est le vôtre,28581,/users/fkponou/data/for_asr/fongbe_one/28581.wav,10.84
28582,un na lɛ́vɔ ɖɔ ǎ ɖó monsieur poisson wɛ sɔ́ dó bǔ,je ne le répéterai pas puisque monsieur poisson l'a intégré,28582,/users/fkponou/data/for_asr/fongbe_one/28582.wav,4.61
28583,amɔ̌ ɖò nǔ e kpò lɛ é jí ɔ nǔɖe nɔ jɛ ǎ,mais sur le reste il ne se passe rien,28583,/users/fkponou/data/for_asr/fongbe_one/28583.wav,4.78
28584,wɛn ɖagbe ɖé wɛ nyí enɛ,c'est une excellente nouvelle,28584,/users/fkponou/data/for_asr/fongbe_one/28584.wav,2.88
28585,è na tuùn kɛ́n nǔgbo lɛ gbadanu elɔ,les vrais chiffres seront connus ce soir,28585,/users/fkponou/data/for_asr/fongbe_one/28585.wav,5.89
28587,mǐ ɖó wěziza hú mɔ̌ ǎ,nous ne sommes pas plus éclairés,28587,/users/fkponou/data/for_asr/fongbe_one/28587.wav,3.33
28588,nukɔntɔn ɔ wɛ nyí ɖɔ tuto towe bǐ wɛ jinjɔn akwɛzinzan kpɛví kpɛví jí,la première c'est que toute votre stratégie repose sur la faiblesse des taux d'intérêt,28588,/users/fkponou/data/for_asr/fongbe_one/28588.wav,8.27
28589,sɔ kpo égbé kpo ɔ è ɖè linlin ɖé xlɛ́,hier et aujourd'hui une émotion particulière s'est exprimée,28589,/users/fkponou/data/for_asr/fongbe_one/28589.wav,3.84
28591,ye ɖo na ɖekpo nugbo,il faut bien sûr les réduire,28591,/users/fkponou/data/for_asr/fongbe_one/28591.wav,2.69
28592,xókwín ɖokpó ɖokpó wɛ è jlɛ́,chaque mot compte a été pesé,28592,/users/fkponou/data/for_asr/fongbe_one/28592.wav,2.79
28593,nyi kpo marie kpo nɔ nɔ symbiose mɛ è bló mǐ nú mǐɖée nugbǒ,marie et moi vivons en symbiose on est vraiment fait l'un pour l'autre,28593,/users/fkponou/data/for_asr/fongbe_one/28593.wav,6.14
28594,é wɛ nyí bourgeois kpɛví towe à ,c'est ton petit bourgeois hein,28594,/users/fkponou/data/for_asr/fongbe_one/28594.wav,2.9
28599,a ko nɔ fí xóxó à ,ça fait longtemps que tu es là ,28599,/users/fkponou/data/for_asr/fongbe_one/28599.wav,2.69
28600,xò ganji,bien jouer,28600,/users/fkponou/data/for_asr/fongbe_one/28600.wav,2.56
28602,wema ɖaxó ɛnɛ lɛ,les quatre gros livres,28602,/users/fkponou/data/for_asr/fongbe_one/28602.wav,3.07
28604,kplá mì yì toxo ɔ mɛ,emmenez-moi au centre-ville,28604,/users/fkponou/data/for_asr/fongbe_one/28604.wav,2.82
28607,mɛ̌ ka ɖɔ nú we ɖɔ é kún nyɔ́ ó,qui vous a dit que ce n'était pas bien ,28607,/users/fkponou/data/for_asr/fongbe_one/28607.wav,2.51
28608,mǐtɔn lɛ syɛn sɔmɔ̌ ǎ,les nôtre ne sont pas aussi solides,28608,/users/fkponou/data/for_asr/fongbe_one/28608.wav,2.39
28609,mǐ ɖó na wà nǔ e wu mǐ kpé é bǐ,il faut faire au mieux,28609,/users/fkponou/data/for_asr/fongbe_one/28609.wav,3.75
28610,etɛ ka jɛ dó azɔ̌ elɔ wu,qu'est devenu cette commission ,28610,/users/fkponou/data/for_asr/fongbe_one/28610.wav,3.81
28611,nyavi kpɛvi lɛ,des petits gars,28611,/users/fkponou/data/for_asr/fongbe_one/28611.wav,2.13
28612,a jló ná yi ǎ,vous ne voulez pas partir,28612,/users/fkponou/data/for_asr/fongbe_one/28612.wav,1.96
28613,wɔxúxúɖatɛn ɖé,une boulangerie,28613,/users/fkponou/data/for_asr/fongbe_one/28613.wav,3.07
28614,yi hǔn,va donc ,28614,/users/fkponou/data/for_asr/fongbe_one/28614.wav,1.88
28615,elɔ nyí nǔgbo bo lɛ́ ɖaxó,celui-ci est réel et immense,28615,/users/fkponou/data/for_asr/fongbe_one/28615.wav,2.88
28616,wá tlolo,viens immédiatement,28616,/users/fkponou/data/for_asr/fongbe_one/28616.wav,1.67
28618,nǔ cikɔ nú mì tawun,bien fatigué,28618,/users/fkponou/data/for_asr/fongbe_one/28618.wav,2.39
28621,un ɖi ɖɔ a yi wan nu,je suis sûr que vous aimâtes,28621,/users/fkponou/data/for_asr/fongbe_one/28621.wav,3.24
28622,xɛvi vɔvɔ ɖevo ko wá ala ɔ kɔn,un autre oiseau rouge était venu sur la branche,28622,/users/fkponou/data/for_asr/fongbe_one/28622.wav,3.67
28623,etɛ a ka na ɖu,qu'est-ce que vous mangerez ,28623,/users/fkponou/data/for_asr/fongbe_one/28623.wav,2.22
28624,é nyɔ́ sɔ,il faisait beau hier,28624,/users/fkponou/data/for_asr/fongbe_one/28624.wav,1.95
